"ID","References","Authors","Col.Name","Data File","Section diameter D [in.]","d [in.]","Clear Cover cc [in.]","lc  [in.]","a [in.]","a/d","No.of bars","Angle [degrees]","Bar dia. [in.]","fy (longi. reinf.) [psi]","pL (longi. reinf.)","Trans. reinf. legs perp. to load","Trans. reinf. legs parl. to load","Trans. bar dia. [in.]","Spacing of trans. reinf. (s) [in.]","fy (trans. reinf.) [psi]","pt (trans. reinf. volumetric ratio)","pv (trans. reinf. ratio)","s/d","Seismic hoops or spirals","f'c [psi]","Axial load(P) [kips]","Axial load ratio","Spliced longi. bars","Splice length [in]","Splice height [in]","Test setup","Number of loading directions","Maximum lateral load (primary) (Vmax1) [kips]","Drift ratio at Vmax1 [%]","Drift ratio at 0.8Vmax1 [%]","Drift ratio at 0.25Vmax1 [%]","Drift ratio at axial failure (primary) [%]","Lateral load at axial failure (primary) [kips]","Vp1 (primary) [kips]","Vo1 (primary) [kips]","Vp1/Vo1","Maximum lateral load (secondary) (Vmax2) [kips]","Drift ratio at Vmax2 [%]","Drift ratio at 0.8Vmax2 [%]","Drift ratio at 0.25Vmax2 [%]","Drift ratio at axial failure (secondary) [%]","Lateral load at axial failure (secondary) [kips]","Vp2 (secondary) [kips]","Vo2 (secondary) [kips]","Vp2/Vo2",
"39","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit5","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/39.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","63220","0.032000000000000","2","2","0.236220472000000","1.574803150000000","47560","0.007600000000000","0.003534292000000","0.125000000000000","1","4509.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","74.390816000000000","2.737000000000000","3.850640000000000","0.000000000000000","0.000000000000000","0.000000000000000","73.146758950000000","58.462839600000000","1.251166715000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"40","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit8","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/40.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","64960","0.032000000000000","2","2","0.236220472000000","1.181102362000000","53940","0.010200000000000","0.004712389000000","0.093750000000000","1","4161.500000000000000","162.080800000000000","0.199958211000000","0","0.000000000000000","0.000000000000000","1","1","104.536496000000000","3.228375000000000","5.494337500000000","0.000000000000000","0.000000000000000","0.000000000000000","86.791852370000000","93.247550870000000","0.930768171000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"41","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit10","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/41.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","64960","0.032000000000000","2","2","0.472440945000000","4.724409449000000","48140","0.010200000000000","0.004712389000000","0.375000000000000","1","4524.000000000000000","176.243200000000000","0.200007989000000","0","0.000000000000000","0.000000000000000","1","1","101.387048000000000","3.204875000000000","4.859655000000000","0.000000000000000","0.000000000000000","0.000000000000000","87.819905270000000","90.299742930000000","0.972537711000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"42","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit11","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/42.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","64960","0.032000000000000","2","2","0.236220472000000","2.362204724000000","53940","0.005100000000000","0.002356194000000","0.187500000000000","1","4335.500000000000000","168.824800000000000","0.199919254000000","0","0.000000000000000","0.000000000000000","1","1","91.516080000000000","2.135000000000000","2.220277500000000","3.211195000000000","0.000000000000000","0.000000000000000","88.315833030000000","69.222758970000000","1.275820761000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"43","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit12","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/43.csv","15.748031500000000","12.598425200000000","0.590000000000000","23.622000000000000","23.622000000000000","1.874996250000000","20","0","0.629921260000000","64960","0.032000000000000","2","2","0.236220472000000","1.170000000000000","53940","0.005100000000000","0.004757106000000","0.092868750000000","1","4147.000000000000000","80.703200000000000","0.099911226000000","0","0.000000000000000","0.000000000000000","1","1","118.435880000000000","2.310504621000000","3.010329354000000","0.000000000000000","0.000000000000000","0.000000000000000","108.789580300000000","97.134545840000000","1.119988562000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"44","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit13","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/44.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","63220","0.032000000000000","2","2","0.236220472000000","1.181102362000000","47270","0.010200000000000","0.004712389000000","0.093750000000000","1","5249.000000000000000","102.284000000000000","0.100043459000000","0","0.000000000000000","0.000000000000000","1","1","98.986184000000000","4.040500000000000","4.368800000000000","0.000000000000000","0.000000000000000","0.000000000000000","87.135507300000000","84.455544340000000","1.031732232000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"45","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit14","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/45.csv","15.748031500000000","12.598425200000000","0.430000000000000","31.496062990000000","31.496062990000000","2.500000000000000","9","0","0.944881890000000","61480","0.032400000000000","2","2","0.236220472000000","2.362204724000000","47270","0.005100000000000","0.002356194000000","0.187500000000000","1","4886.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","71.122224000000000","2.151250000000000","4.373880000000000","0.000000000000000","0.000000000000000","0.000000000000000","74.421285430000000","48.239531990000000","1.542744765000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"46","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit15","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/46.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","12","0","0.629921260000000","63220","0.019200000000000","2","2","0.236220472000000","2.362204724000000","47270","0.005100000000000","0.002356194000000","0.187500000000000","1","5046.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","51.780432000000000","3.313125000000000","5.100002500000000","0.000000000000000","0.000000000000000","0.000000000000000","48.487241880000000","48.662759660000000","0.996393181000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"47","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit17","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/47.csv","15.748031500000000","12.598425200000000","0.590000000000000","39.370078740000000","39.370078740000000","3.125000000000000","20","0","0.629921260000000","63220","0.032000000000000","2","2","0.236220472000000","2.362204724000000","47270","0.005100000000000","0.002356194000000","0.187500000000000","1","4973.500000000000000","96.888800000000000","0.100015895000000","0","0.000000000000000","0.000000000000000","1","1","73.116200000000000","1.776700000000000","2.848102000000000","0.000000000000000","0.000000000000000","0.000000000000000","68.388872640000000","53.218144600000000","1.285066835000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"48","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit23","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/48.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","63220","0.032000000000000","2","2","0.472440945000000","6.299212598000000","48140","0.007600000000000","0.003534292000000","0.500000000000000","1","4683.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","74.754992000000000","2.107875000000000","4.053522500000000","0.000000000000000","0.000000000000000","0.000000000000000","71.870429340000000","59.349458300000000","1.210970267000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"49","Ang Beng Ghee; Priestley;M. J. N. a. P.;R. (1981). Ductility of Reinforced Concrete Bridge Piers Under Seismic Loading. Christchurch;New Zealand;University of Canterbury: 113.","Ang_Beng_Ghee","Unit24","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/49.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","63220","0.032000000000000","2","2","0.393700787000000","4.330708661000000","44950","0.007700000000000","0.003569992000000","0.343750000000000","1","4799.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","76.539904000000000","4.015125000000000","4.048442500000000","0.000000000000000","0.000000000000000","0.000000000000000","72.745706900000000","57.745998300000000","1.259753213000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"50","Wong;Y. L.;Paulay;T.;and Priestley;M.J.N. (1990). ""Response of Circular Reinforced Concrete Columns to Multi-Directional Seismic Attack."" ACI Structural Journal 90(2): 180-191.","Wong","UnitNo.2(Wong)","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/50.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","68875","0.032000000000000","2","2","0.236220472000000","2.559055118000000","49300","0.004700000000000","0.002174949000000","0.203125000000000","1","5365.000000000000000","411.384000000000000","0.393672646000000","0","0.000000000000000","0.000000000000000","1","1","109.994640000000000","1.397750000000000","1.877695000000000","0.000000000000000","0.000000000000000","0.000000000000000","99.728077320000000","87.276050300000000","1.142674044000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"51","Petrovski;J. a. R.;Danilo (1984). Reversed Cyclic Loading Test of Bridge Column Models;Institute of Earthquake Engineering and Engineering Seismology: 62.","Petrovski","M2E1","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/51.csv","12.086614170000000","9.669291339000000","1.300000000000000","35.433070870000000","35.433070870000000","3.664495114000000","12","0","0.472440945000000","34800","0.018300000000000","2","2","0.236220472000000","1.417322835000000","34800","0.006300000000000","0.005116600000000","0.146579805000000","1","5205.500000000000000","32.596000000000000","0.054576120000000","0","0.000000000000000","0.000000000000000","1","1","19.320211200000000","1.812444444000000","3.491653333000000","0.000000000000000","0.000000000000000","0.000000000000000","14.846245570000000","34.764206940000000","0.427055494000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"52","Petrovski;J. a. R.;Danilo (1984). Reversed Cyclic Loading Test of Bridge Column Models;Institute of Earthquake Engineering and Engineering Seismology: 62.","Petrovski","M2E2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/52.csv","12.086614170000000","9.669291339000000","1.300000000000000","35.236220470000000","35.236220470000000","3.644136808000000","12","0","0.472440945000000","34800","0.018300000000000","2","2","0.236220472000000","1.417322835000000","34800","0.006300000000000","0.005116600000000","0.146579805000000","1","4988.000000000000000","57.099200000000000","0.099771013000000","0","0.000000000000000","0.000000000000000","1","1","20.895160000000000","1.777877095000000","4.014618994000000","0.000000000000000","0.000000000000000","0.000000000000000","17.450689800000000","36.548483500000000","0.477466864000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"53","Siryo;K. K. (1978). Aseismic Analysis of Building Structural Members: a List of Experimental Results on Deformation Ability of Reinforced Concrete Columns Under Large Deflection (No.3). Japan;Building Research Institute: 182.","Kenchiku_Kenkyu_Siryo","ws21bs","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/53.csv","9.842519685000000","7.874015748000000","1.400000000000000","19.685039370000000","9.842519685000000","1.250000000000000","8","0","0.374015748000000","54375","0.009100000000000","2","2","0.350393701000000","1.299212598000000","48503","0.042700000000000","0.015081549000000","0.165000000000000","1","3842.500000000000000","72.385600000000000","0.247591560000000","0","0.000000000000000","0.000000000000000","3","1","41.320488000000000","2.018680000000000","3.100832000000000","0.000000000000000","0.000000000000000","0.000000000000000","35.341880740000000","90.852576310000000","0.389002516000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"54","Siryo;K. K. (1978). Aseismic Analysis of Building Structural Members: a List of Experimental Results on Deformation Ability of Reinforced Concrete Columns Under Large Deflection (No.3). Japan;Building Research Institute: 182.","Kenchiku_Kenkyu_Siryo","ws25bs","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/54.csv","9.842519685000000","7.874015748000000","1.340000000000000","19.685039370000000","9.842519685000000","1.250000000000000","8","0","0.500000000000000","55390","0.016200000000000","2","2","0.350393701000000","1.811023622000000","48503","0.031200000000000","0.010819372000000","0.230000000000000","1","3842.500000000000000","36.192800000000000","0.123795780000000","0","0.000000000000000","0.000000000000000","3","1","41.592496000000000","1.727960000000000","3.566160000000000","0.000000000000000","0.000000000000000","0.000000000000000","37.411094400000000","68.010231520000000","0.550080386000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"55","Siryo;K. K. (1978). Aseismic Analysis of Building Structural Members: a List of Experimental Results on Deformation Ability of Reinforced Concrete Columns Under Large Deflection (No.3). Japan;Building Research Institute: 182.","Kenchiku_Kenkyu_Siryo","ws26bs","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/55.csv","9.842519685000000","7.874015748000000","1.380000000000000","39.370078740000000","19.685039370000000","2.500000000000000","8","0","0.500000000000000","55390","0.016200000000000","2","2","0.153543307000000","1.456692913000000","56043","0.007500000000000","0.002582899000000","0.185000000000000","1","4582.000000000000000","36.192800000000000","0.103816082000000","0","0.000000000000000","0.000000000000000","3","1","23.520824000000000","1.709800000000000","4.555490000000000","0.000000000000000","0.000000000000000","0.000000000000000","20.574862620000000","25.789123720000000","0.797811622000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"56","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","Unit10","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/56.csv","10.826771650000000","8.661417323000000","0.670000000000000","23.622047240000000","11.811023620000000","1.363636364000000","8","23","0.629921260000000","53070","0.025700000000000","2","2","0.236220472000000","1.968503937000000","53360","0.009400000000000","0.004112630000000","0.227272727000000","1","4379.000000000000000","48.332000000000000","0.119886970000000","0","0.000000000000000","0.000000000000000","3","1","57.153152000000000","1.315800000000000","2.678006667000000","0.000000000000000","0.000000000000000","0.000000000000000","55.829919080000000","53.258124270000000","1.048289249000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"57","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","Unit15","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/57.csv","10.826771650000000","8.661417323000000","0.670000000000000","35.433070870000000","17.716535430000000","2.045454545000000","12","15","0.629921260000000","52635","0.038500000000000","2","2","0.236220472000000","2.952755906000000","55245","0.006300000000000","0.002741754000000","0.340909091000000","1","4640.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","3","1","40.378576000000000","1.574711111000000","2.766060000000000","0.000000000000000","0.000000000000000","0.000000000000000","42.246177300000000","28.920243080000000","1.460782234000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"58","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","Unit23","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/58.csv","15.748031500000000","12.598425200000000","0.430000000000000","31.496062990000000","31.496062990000000","2.500000000000000","12","15","0.629921260000000","63220","0.038500000000000","2","2","0.472440945000000","6.299212598000000","48140","0.007600000000000","0.003534292000000","0.500000000000000","1","4683.500000000000000","48.332000000000000","0.052981203000000","0","0.000000000000000","0.000000000000000","3","1","47.698064000000000","1.498800000000000","2.786697500000000","0.000000000000000","0.000000000000000","0.000000000000000","55.061716570000000","66.172965780000000","0.832087786000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"59","Priestley;M. J. N. B.;Gianmario (1996). ""Seismic Performance of Circular Columns with Low Longitudinal Reinforcement Ratios."" ACI Structural Journal 93(4): 474-485.","Priestley","NR1","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/59.csv","24.015748030000000","19.212598430000000","0.500000000000000","36.003937010000000","36.003937010000000","1.873975410000000","12","0","0.500000000000000","66990","0.005200000000000","2","2","0.251968504000000","3.000000000000000","52345","0.002800000000000","0.001384188000000","0.156147541000000","1","4350.000000000000000","113.074400000000000","0.057384277000000","0","0.000000000000000","0.000000000000000","1","1","94.051572220000000","3.002449426000000","3.309360306000000","0.000000000000000","0.000000000000000","0.000000000000000","80.454087440000000","131.155725300000000","0.613424136000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"60","Priestley;M. J. N. B.;Gianmario (1996). ""Seismic Performance of Circular Columns with Low Longitudinal Reinforcement Ratios."" ACI Structural Journal 93(4): 474-485.","Priestley","NR2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/60.csv","24.015748030000000","19.212598430000000","0.500000000000000","36.003937010000000","36.003937010000000","1.873975410000000","24","0","0.500000000000000","66990","0.010400000000000","2","2","0.251968504000000","5.000000000000000","52345","0.001700000000000","0.000830513000000","0.260245902000000","1","4350.000000000000000","113.074400000000000","0.057384277000000","0","0.000000000000000","0.000000000000000","1","1","132.038168300000000","1.676344451000000","1.702036085000000","0.000000000000000","0.000000000000000","0.000000000000000","120.393085700000000","117.783230500000000","1.022158122000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"61","Vu;N. D. P.;M.J.Nigel; Seible;Frieder; Benzoni;Gianmario (1998). Seismic Response of Well Confined Circular Reinforced Concrete Columns with Low Aspect Ratios. 5th Caltrans Seismic Research Workshop;Sacramento.","Vu","NH2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/61.csv","17.992125980000000","14.393700790000000","0.790000000000000","71.653543310000000","35.826771650000000","2.489059081000000","20","0","0.625984252000000","61988","0.024100000000000","2","2","0.374015748000000","2.362204724000000","62379","0.011400000000000","0.005170108000000","0.164113786000000","1","5684.000000000000000","142.523200000000000","0.098622645000000","0","0.000000000000000","0.000000000000000","3","1","63.663360000000000","2.383791209000000","2.409371429000000","0.000000000000000","0.000000000000000","0.000000000000000","96.865369840000000","138.834781900000000","0.697702467000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"62","Vu;N. D. P.;M.J.Nigel; Seible;Frieder; Benzoni;Gianmario (1998). Seismic Response of Well Confined Circular Reinforced Concrete Columns with Low Aspect Ratios. 5th Caltrans Seismic Research Workshop;Sacramento.","Vu","NH4","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/62.csv","17.992125980000000","14.393700790000000","0.790000000000000","71.653543310000000","35.826771650000000","2.489059081000000","30","6","0.748031496000000","67889","0.052100000000000","2","2","0.500000000000000","1.771653543000000","62988","0.027000000000000","0.012319657000000","0.123085339000000","1","5075.000000000000000","191.080000000000000","0.148089524000000","0","0.000000000000000","0.000000000000000","3","1","221.450480000000000","9.249467033000000","9.418096703000000","0.000000000000000","0.000000000000000","0.000000000000000","159.375300300000000","258.970304000000000","0.615419212000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"63","Vu;N. D. P.;M.J.Nigel; Seible;Frieder; Benzoni;Gianmario (1998). Seismic Response of Well Confined Circular Reinforced Concrete Columns with Low Aspect Ratios. 5th Caltrans Seismic Research Workshop;Sacramento.","Vu","NH5","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/63.csv","17.992125980000000","14.393700790000000","0.790000000000000","71.653543310000000","35.826771650000000","2.489059081000000","20","0","0.625984252000000","73588","0.024100000000000","2","2","0.374015748000000","3.149606299000000","64989","0.008500000000000","0.003877581000000","0.218818381000000","1","5104.000000000000000","110.152000000000000","0.084884203000000","0","0.000000000000000","0.000000000000000","3","1","89.515360000000000","6.094395604000000","7.834225275000000","0.000000000000000","0.000000000000000","0.000000000000000","99.077929370000000","114.931055300000000","0.862064036000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"64","Hamilton;C. H.;Pardoen;G.C.;Kazanjy;R.P. (2002). Experimental Testing of Bridge Columns Subjected to Reversed-Cyclic and Pulse-type Loading Histories. Civil Engineering Technical Report Series. Irvine;University of California;Irvine.","Hamilton","UC13","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/64.csv","16.000000000000000","12.800000000000000","0.320000000000000","41.251968500000000","41.251968500000000","3.222810039000000","14","0","0.500000000000000","66483","0.013700000000000","2","2","0.177165354000000","6.748031496000000","100268","0.001000000000000","0.000456647000000","0.527189961000000","1","5031.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","32.205249790000000","0.678117215000000","1.076797099000000","0.000000000000000","0.000000000000000","0.000000000000000","30.833794430000000","30.618639450000000","1.007026928000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"65","Hamilton;C. H.;Pardoen;G.C.;Kazanjy;R.P. (2002). Experimental Testing of Bridge Columns Subjected to Reversed-Cyclic and Pulse-type Loading Histories. Civil Engineering Technical Report Series. Irvine;University of California;Irvine.","Hamilton","UC14","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/65.csv","16.000000000000000","12.800000000000000","0.320000000000000","41.251968500000000","41.251968500000000","3.222810039000000","14","0","0.500000000000000","66483","0.013700000000000","2","2","0.177165354000000","6.748031496000000","100268","0.001000000000000","0.000456647000000","0.527189961000000","1","5031.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","36.961461580000000","1.033969009000000","1.323088376000000","0.000000000000000","0.000000000000000","0.000000000000000","30.833794430000000","30.618639450000000","1.007026928000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"66","Hamilton;C. H.;Pardoen;G.C.;Kazanjy;R.P. (2002). Experimental Testing of Bridge Columns Subjected to Reversed-Cyclic and Pulse-type Loading Histories. Civil Engineering Technical Report Series. Irvine;University of California;Irvine.","Hamilton","UC15","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/66.csv","16.000000000000000","12.800000000000000","0.320000000000000","41.251968500000000","41.251968500000000","3.222810039000000","12","15","0.500000000000000","66483","0.011700000000000","2","2","0.177165354000000","2.500000000000000","100268","0.002600000000000","0.001232587000000","0.195312500000000","1","5133.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","1","1","39.241556870000000","2.430018097000000","4.077623592000000","0.000000000000000","0.000000000000000","0.000000000000000","26.881443320000000","46.765580180000000","0.574812570000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
